"Squad","Comp","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","xAG","xA","A_minus_xAG","KP","Final_Third","PPA","CrsPA","PrgP","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","On_minus_Off_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","On_minus_Off_Team.Success..xG","2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","GA","GA90","SoTA","Saves","Save_percent","W","D","L","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty","GA_Goals","PKA_Goals","FK_Goals","CK_Goals","OG_Goals","PSxG_Expected","PSxG_per_SoT_Expected","PSxG+_per__minus__Expected","_per_90_Expected","Cmp_Launched","Att_Launched","Cmp_percent_Launched","Att_Passes","Thr_Passes","Launch_percent_Passes","AvgLen_Passes","Att_Goal","Launch_percent_Goal","AvgLen_Goal","Opp_Crosses","Stp_Crosses","Stp_percent_Crosses","#OPA_Sweeper","#OPA_per_90_Sweeper","AvgDist_Sweeper","market_value_2021","market_value_2022"
"Osasuna","La Liga","Javier Ontiveros","ESP","FW,MF","23",1997,3,0,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,6,2,2,0,0,0,0,0,0.16,0,0.16,0.16,0.16,0,2,1,50,4.62,2.31,0,0,22.9,0,0,0,0.03,-0.1,-0.1,24,32,75,288,81,18,21,85.7,3,6,50,1,2,50,0,0,0,0,2,1,1,2,32,31,1,1,0,0,3,0,0,0,0,0,24,0,1,1,2.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,1,37,0,3,21,14,2,37,1,1,100,0,0,27,188,118,6,4,1,0,1,29,2,3,39,13,1.1,0.4,0,NA,0,3,13,10,0,0,2,-2,-4.62,-4.3,0.1,1.9,-1.8,-4.09,-3.88,0,1,1,0,3,0,0,0,0,2,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000000,1500000
"Osasuna","La Liga","Iñigo Pérez","ESP","MF","33",1988,10,4,338,3.8,1,0,1,1,0,0,0,0,0.1,0.1,1,1.1,8,18,14,0.27,0,0.27,0.27,0.27,0.03,0.28,0.31,0.03,0.31,1,4,1,25,1.07,0.27,0.25,1,25.6,1,0,0,0.03,0.9,0.9,96,153,62.7,1672,593,55,70,78.6,24,38,63.2,13,37,35.1,1,0.7,-1,8,14,6,4,18,153,129,23,5,1,5,31,2,16,5,9,1,96,1,2,11,2.95,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,2,4,50,2,1,0,1,0,3,3,0,175,5,20,77,80,5,175,3,0,0,3,100,94,437,231,8,4,1,0,3,114,14,10,338,34,9.9,3.8,4,66,0,6,12,28,1.3,2,7,-5,-1.33,-1.07,3.9,7.4,-3.6,-0.95,-0.77,0,0,3,0,31,2,0,0,0,22,2,11,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600000,600000
"Osasuna","La Liga","Juan Pérez","ESP","GK","25",1996,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,20,41,48.8,750,629,5,5,100,3,5,60,12,31,38.7,0,0,0,0,3,0,0,0,41,29,12,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,44,38,44,0,0,0,44,0,0,NA,0,NA,23,141,71,0,0,0,0,0,17,0,2,180,90,5.3,2,2,90,2,0,NA,31,0.5,1,3,-2,-1,-0.67,1.1,2.3,-1.2,-0.6,-0.36,0,0,0,0,0,0,0,0,0,2,0,0,NA,3,1.5,4,2,25,0,1,1,0,0,0,0,0,0,NA,3,0,0,1,1,1.1,0.26,-0.9,-0.47,8,26,30.8,32,6,56.3,43.6,9,88.9,61.6,17,1,5.9,7,3.5,22,600000,600000
"Osasuna","La Liga","Jonás Ramalho","ESP","DF","28",1993,3,3,243,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,0,0,0,0,0,0.02,0,0.02,0.02,0.02,0,2,0,0,0.74,0,0,NA,24.3,0,0,0,0.02,0,0,97,134,72.4,1567,629,48,55,87.3,40,56,71.4,8,16,50,0,0,0,0,18,0,0,13,134,113,21,0,0,0,5,21,0,0,0,0,97,0,4,2,0.74,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,2,3,66.7,1,4,1,3,3,7,9,0,164,11,50,92,22,1,164,2,0,0,2,100,79,328,115,2,3,0,3,1,90,6,3,243,81,7.1,2.7,3,81,1,0,NA,23,0.67,1,2,-1,-0.37,0,1.5,2.2,-0.7,-0.25,0,0,1,0,0,5,2,0,0,0,17,7,6,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,800000
"Osasuna","La Liga","Manuel Sánchez","ESP","DF","20",2000,33,25,2257,25.1,1,3,4,1,0,0,6,0,0.4,0.4,1.9,2.3,43,97,117,0.04,0.12,0.16,0.04,0.16,0.02,0.08,0.09,0.02,0.09,1,6,2,33.3,0.24,0.08,0.17,0.5,21,0,0,0,0.07,0.6,0.6,868,1164,74.6,13128,5782,486,544,89.3,300,402,74.6,51,125,40.8,1.9,3,1.1,19,80,33,16,97,1164,923,239,6,1,6,70,233,0,0,0,0,868,2,37,48,1.92,42,3,0,0,2,1,5,0.2,5,0,0,0,0,0,72,34,41,22,9,43,79,54.4,36,28,3,25,18,90,43,0,1421,51,345,613,475,36,1421,45,24,53.3,21,46.7,686,3459,1675,43,30,8,35,26,775,117,33,2257,68,66,25.1,25,85,14,8,17,3,1.36,24,29,-5,-0.2,0.5,23.6,25.7,-2.1,-0.08,0.5,0,32,16,0,70,34,0,1,0,132,9,36,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,10000000
"Osasuna","La Liga","Oier Sanjurjo","ESP","MF","35",1986,25,8,758,8.4,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.9,3,34,25,0.12,0,0.12,0.12,0.12,0.08,0.02,0.11,0.08,0.11,1,9,1,11.1,1.07,0.12,0.11,1,17.5,0,0,0,0.08,0.3,0.3,228,324,70.4,3845,1235,120,161,74.5,73,98,74.5,27,44,61.4,0.2,0.4,-0.2,2,26,9,2,34,324,320,3,0,0,1,11,3,0,0,0,0,228,1,7,13,1.54,12,1,0,0,0,0,2,0.24,1,1,0,0,0,0,10,6,3,7,0,2,19,10.5,17,8,3,5,1,11,9,0,388,13,58,219,112,9,388,3,2,66.7,1,33.3,169,608,266,3,8,0,9,5,245,25,25,758,30,22.2,8.4,8,70,1,17,11,12,1.58,11,15,-4,-0.47,-0.14,9.8,13.1,-3.4,-0.4,-0.19,0,17,6,2,11,6,0,0,0,54,21,16,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osasuna","La Liga","Roberto Torres","ESP","MF,FW","32",1989,28,6,809,9,2,2,4,0,2,2,3,0,2.1,0.5,2.3,2.8,7,35,50,0.22,0.22,0.44,0,0.22,0.23,0.25,0.48,0.06,0.31,2,13,3,23.1,1.45,0.33,0,0,25,0,2,2,0.04,-0.1,-0.5,268,437,61.3,5208,1784,114,148,77,102,154,66.2,44,101,43.6,2.3,2.1,-0.3,24,29,15,8,35,437,366,68,25,2,13,80,8,35,16,17,0,268,3,12,36,3.99,23,9,0,3,1,0,3,0.33,2,1,0,0,0,0,7,4,3,1,3,3,15,20,12,8,0,8,8,15,4,0,508,6,71,210,231,11,506,12,5,41.7,7,58.3,280,1062,379,7,9,0,12,5,328,50,28,809,29,23.7,9,6,76,0,22,16,10,0.96,10,14,-4,-0.44,-0.1,10,12.1,-2.1,-0.23,0.03,0,8,11,0,80,4,0,0,0,59,4,13,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000000,3000000
"Osasuna","La Liga","Lucas Torró","ESP","MF","27",1994,33,32,2725,30.3,1,0,1,1,0,0,10,0,1.6,1.6,0.6,2.2,18,156,27,0.03,0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,1,34,9,26.5,1.12,0.3,0.03,0.11,21.1,0,0,0,0.05,-0.6,-0.6,989,1281,77.2,15897,5119,511,614,83.2,373,475,78.5,69,114,60.5,0.6,1.1,-0.6,9,107,13,0,156,1281,1270,9,9,1,15,7,0,0,0,0,0,989,2,17,40,1.32,31,0,1,1,5,2,2,0.07,2,0,0,0,0,0,71,40,25,38,8,29,57,50.9,28,32,11,21,47,118,55,0,1629,84,375,1017,253,38,1629,25,22,88,3,12,722,3244,1332,18,21,0,33,23,829,27,33,2725,83,79.7,30.3,32,85,22,1,18,2,1.3,27,36,-9,-0.3,0.35,28,30.9,-2.9,-0.09,0.78,0,55,48,1,7,40,0,0,1,207,131,58,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200000,5000000
"Osasuna","La Liga","Nacho Vidal","ESP","DF","26",1995,35,33,2902,32.2,0,1,1,0,0,0,9,0,1.2,1.2,2.2,3.4,31,93,80,0,0.03,0.03,0,0.03,0.04,0.07,0.1,0.04,0.1,0,21,1,4.8,0.65,0.03,0,0,19.3,0,0,0,0.06,-1.2,-1.2,1069,1514,70.6,18449,8062,486,583,83.4,444,615,72.2,112,215,52.1,2.2,2,-1.2,21,89,29,9,93,1514,1142,365,17,1,4,71,348,0,0,0,0,1069,7,40,64,1.98,46,5,5,2,6,0,5,0.16,3,1,0,0,1,0,83,47,49,25,9,39,77,50.6,38,32,14,18,58,141,79,0,1924,124,591,839,509,32,1924,48,23,47.9,25,52.1,749,3429,1479,31,29,6,44,9,856,80,35,2902,83,84.9,32.2,33,87,27,2,10,1,1.31,32,40,-8,-0.25,0.79,33,35.9,-2.9,-0.09,1.09,0,48,33,3,71,47,1,2,0,170,69,34,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,5000000
"Paris S-G","Ligue 1","Juan Bernat","ESP","DF,MF","28",1993,15,12,958,10.6,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.8,20,30,85,0,0,0,0,0,0.01,0.07,0.07,0.01,0.07,0,1,1,100,0.09,0.09,0,0,15.3,0,0,0,0.1,-0.1,-0.1,628,681,92.2,8076,1920,420,445,94.4,173,185,93.5,10,17,58.8,0.7,1,-0.7,5,37,5,1,30,681,619,61,7,1,0,12,54,0,0,0,0,628,1,3,10,0.94,10,0,0,0,0,0,1,0.09,1,0,0,0,0,0,24,14,10,10,4,13,18,72.2,5,8,0,8,8,32,16,0,771,33,196,384,198,21,771,23,14,60.9,9,39.1,492,2295,1156,20,11,6,7,5,577,85,15,958,64,28,10.6,12,76,3,3,15,7,2.33,23,10,13,1.22,-0.28,22.2,11.7,10.5,0.99,0.02,0,4,9,1,12,14,0,0,0,37,8,8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000000,12000000
"Paris S-G","Ligue 1","Nathan Bitu Mazala","FRA","DF","18",2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,9,10,90,124,22,5,6,83.3,4,4,100,0,0,NA,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,12,0,3,5,4,0,12,1,0,0,1,100,7,30,4,0,0,0,0,0,8,3,1,11,11,0.3,0.1,0,NA,0,1,11,4,3,0,0,0,0,-1.43,0,0,0,0,-0.97,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400000
"Paris S-G","Ligue 1","El Chadaille Bitshiabu","FRA","DF","16",2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,6,6,100,113,29,4,4,100,1,1,100,1,1,100,0,0,0,0,0,0,0,1,6,6,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,8,3,4,4,0,0,8,0,0,NA,0,NA,6,13,4,0,0,0,0,0,6,0,1,5,5,0.1,0.1,0,NA,0,1,5,10,3,0,0,0,0,-1.42,0,0,0,0,-0.97,0,0,0,0,0,0,0,0,0,0,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
"Paris S-G","Ligue 1","Colin Dagba","FRA","DF","22",1998,3,2,165,1.8,0,0,0,0,0,0,1,0,0,0,0.1,0.1,7,6,24,0,0,0,0,0,0,0.05,0.05,0,0.05,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,125,139,89.9,1582,308,86,91,94.5,32,38,84.2,1,1,100,0.1,0.2,-0.1,2,7,3,2,6,139,126,13,1,0,0,8,12,0,0,0,0,125,0,2,4,2.18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,3,6,50,3,4,2,2,2,6,1,0,155,4,16,77,62,5,155,4,2,50,2,50,99,460,281,7,4,1,1,3,125,24,3,165,55,4.8,1.8,2,70,0,1,26,17,2.33,3,2,1,0.55,-0.92,3.2,2,1.2,0.64,-0.35,0,6,2,0,8,2,0,0,0,7,1,2,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12000000,7000000
"Paris S-G","Ligue 1","Ángel Di María","ARG","FW","33",1988,26,19,1645,18.3,5,7,12,5,0,0,2,0,5.4,5.4,7,12.3,74,112,235,0.27,0.38,0.66,0.27,0.66,0.29,0.38,0.67,0.29,0.67,5,51,22,43.1,2.79,1.2,0.1,0.23,19.7,1,0,0,0.11,-0.4,-0.4,881,1182,74.5,14089,3752,473,548,86.3,277,365,75.9,84,157,53.5,7,7.7,0,54,69,43,14,112,1182,1088,86,15,10,14,122,21,49,22,18,0,881,8,22,104,5.69,76,16,6,4,2,0,12,0.66,11,0,0,0,1,0,29,18,6,13,10,14,37,37.8,23,17,0,17,6,35,3,0,1400,11,103,546,769,83,1400,61,31,50.8,30,49.2,997,6044,3000,74,67,27,46,16,1127,235,26,1645,63,48.1,18.3,19,79,4,7,20,3,2.12,39,13,26,1.42,0,39.4,18.4,21,1.15,0.34,0,9,14,7,122,18,1,0,0,71,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,12000000
"Paris S-G","Ligue 1","Abdou Diallo","SEN","DF","25",1996,12,10,877,9.7,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,16,47,39,0,0.1,0.1,0,0.1,0.01,0.07,0.08,0.01,0.08,0,2,1,50,0.21,0.1,0,0,16.3,0,0,0,0.04,-0.1,-0.1,623,704,88.5,10061,3871,302,320,94.4,263,290,90.7,42,63,66.7,0.7,1.1,0.3,4,41,6,4,47,704,635,68,16,0,1,18,52,0,0,0,0,623,1,10,6,0.62,6,0,0,0,0,0,2,0.21,2,0,0,0,0,0,22,14,10,9,3,8,14,57.1,6,6,2,4,10,32,19,1,798,51,239,417,150,7,798,26,19,73.1,7,26.9,528,2767,1403,16,25,3,13,6,582,39,12,877,73,25.6,9.7,10,86,8,2,11,10,2.5,23,9,14,1.44,0.02,15.5,9.4,6.1,0.62,-0.47,0,12,3,0,18,14,0,0,0,45,14,6,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000000,18000000
"Paris S-G","Ligue 1","Junior Dina Ebimbe","FRA","MF","20",2000,10,4,316,3.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,7,21,12,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,0,4,1,25,1.14,0.28,0,0,25.3,0,0,0,0.03,-0.1,-0.1,192,215,89.3,3250,740,92,102,90.2,76,80,95,17,20,85,0.1,0.1,-0.1,1,21,1,0,21,215,214,1,1,0,1,2,0,0,0,0,0,192,0,4,4,1.14,4,0,0,0,0,0,1,0.28,1,0,0,0,0,0,9,4,3,4,2,2,3,66.7,1,5,3,2,2,11,1,0,254,3,46,169,41,3,254,10,6,60,4,40,186,745,292,7,7,0,7,6,212,12,10,316,32,9.2,3.5,4,66,0,6,9,20,2.6,9,1,8,2.28,0.94,5.8,2.5,3.3,0.93,-0.04,0,11,4,0,2,4,0,0,0,12,1,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000000,5000000
"Paris S-G","Ligue 1","Gianluigi Donnarumma","ITA","GK","22",1999,17,17,1530,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,424,469,90.4,8442,5460,152,154,98.7,200,206,97.1,70,106,66,0,0,0,0,1,0,0,0,469,359,110,15,0,1,0,0,0,0,0,0,424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,9,2,498,427,497,1,0,0,498,1,1,100,0,0,319,1480,988,0,0,0,0,0,224,0,17,1530,90,44.7,17,17,90,17,0,NA,15,2.41,45,17,28,1.65,0.41,37.5,18.2,19.4,1.14,0.3,0,0,2,0,0,0,0,0,0,25,3,0,100,17,1,61,45,73.8,13,2,2,5,29.4,1,1,0,0,0,17,1,0,3,1,17.5,0.27,1.5,0.09,20,47,42.6,374,108,8.8,22,95,14.7,21.7,176,11,6.3,34,2,18.4,60000000,50000000
"Paris S-G","Ligue 1","Julian Draxler","GER","FW,MF","27",1993,18,5,548,6.1,2,1,3,2,0,0,0,0,1.5,1.5,2.3,3.8,14,33,48,0.33,0.16,0.49,0.33,0.49,0.24,0.38,0.62,0.24,0.62,2,9,3,33.3,1.48,0.49,0.22,0.67,15.4,0,0,0,0.16,0.5,0.5,275,306,89.9,4059,769,157,168,93.5,91,98,92.9,15,20,75,2.3,0.8,-1.3,9,22,7,1,33,306,298,5,1,1,5,5,1,3,2,0,0,275,3,3,15,2.46,12,1,1,0,0,1,2,0.33,2,0,0,0,0,0,3,2,0,3,0,0,4,0,4,3,0,3,5,8,3,0,346,5,30,182,138,19,346,16,10,62.5,6,37.5,247,1201,514,14,20,2,6,7,293,48,18,548,30,16,6.1,5,74,0,13,14,3,2.5,20,5,15,2.46,1.24,12.9,5.6,7.3,1.2,0.27,0,4,1,1,5,2,0,0,0,26,1,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,18000000
"Paris S-G","Ligue 1","Idrissa Gana Gueye","SEN","MF","31",1989,26,18,1641,18.2,3,1,4,3,0,0,4,0,1.4,1.4,1.7,3.1,28,132,35,0.16,0.05,0.22,0.16,0.22,0.08,0.09,0.17,0.08,0.17,3,24,7,29.2,1.32,0.38,0.13,0.43,23.6,0,0,0,0.06,1.6,1.6,1298,1394,93.1,19520,5530,697,734,95,469,494,94.9,68,76,89.5,1.7,1.3,-0.7,15,138,7,0,132,1394,1355,35,25,2,7,2,9,1,0,0,0,1298,4,13,38,2.08,32,1,1,2,1,1,3,0.16,3,0,0,0,0,0,60,36,24,24,12,18,44,40.9,26,23,4,19,24,84,13,0,1584,37,278,1020,298,16,1584,28,20,71.4,8,28.6,1093,5064,2281,28,30,0,19,16,1228,35,26,1641,63,48,18.2,18,83,9,8,18,3,2.08,37,19,18,0.99,-0.83,35,21.4,13.6,0.75,-0.43,0,38,16,1,2,36,0,0,0,127,8,15,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000000,12000000
"Paris S-G","Ligue 1","Djeidi Gassama","FRA","FW","17",2003,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,2,2,100,23,0,2,2,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,3,0,1,1,1,0,3,0,0,NA,0,NA,2,18,9,0,0,0,0,0,2,1,1,2,2,0.1,0,0,NA,0,1,2,1,3,0,0,0,0,-1.42,0,0.1,-0.1,-2.84,-3.82,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paris S-G","Ligue 1","Ismaël Gharbi","ESP","FW","17",2004,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,4,4,100,73,15,2,2,100,1,1,100,1,1,100,0,0,0,0,1,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5,0,0,2,3,0,5,0,0,NA,0,NA,4,14,9,0,0,0,0,0,4,0,1,2,2,0.1,0,0,NA,0,1,2,5,1,0,0,0,0,-1.42,0.1,0,0.1,5.86,4.89,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500000
